title,alternativeTitle,creator,regDate,collectionDb,subjectCategory,subjectKeyword,extent,description,spatialCoverage,temporal,person,language,sourceTitle,referenceIdentifier,rights,copyrightOthers,url,contributor
명탐정의 규칙,,홈페이지,2021-01-05 23:31:24,사서추천도서,어문학,,,"추리소설,&nbsp;특히&nbsp;명탐정시리즈&nbsp;추리소설에는&nbsp;몇&nbsp;가지&nbsp;규칙들이&nbsp;존재한다.&nbsp;사건이&nbsp;일어나면&nbsp;멍청한&nbsp;경찰들은&nbsp;수사를&nbsp;시작하고&nbsp;그때&nbsp;어느&nbsp;순간&nbsp;등장하는&nbsp;명탐정.&nbsp;경찰이&nbsp;엉뚱한&nbsp;용의자를&nbsp;조사하는&nbsp;동안&nbsp;명탐정은&nbsp;홀로&nbsp;사건현장을&nbsp;살펴보며,&nbsp;경찰이&nbsp;놓친&nbsp;중요한&nbsp;단서들을&nbsp;수집한다.&nbsp;추리를&nbsp;끝낸&nbsp;명탐정은&nbsp;용의자와&nbsp;범인이&nbsp;모여&nbsp;있는&nbsp;범행현장&nbsp;또는&nbsp;증거현장에서&nbsp;사건이&nbsp;어떻게&nbsp;일어나게&nbsp;된&nbsp;것인지&nbsp;추리를&nbsp;파헤치고&nbsp;몇&nbsp;명의&nbsp;용의자&nbsp;중&nbsp;범인을&nbsp;골라낸다.&nbsp;
&nbsp;&nbsp;이&nbsp;책은&nbsp;지방&nbsp;경찰&nbsp;본부&nbsp;수사과&nbsp;경감&nbsp;오가와라&nbsp;반조와&nbsp;어린&nbsp;명탐정&nbsp;덴카이치&nbsp;다이고로와가&nbsp;12가지&nbsp;살인&nbsp;사건을&nbsp;해결해&nbsp;가는&nbsp;내용으로&nbsp;작가는&nbsp;사건해결&nbsp;과정에서&nbsp;위와&nbsp;같이&nbsp;우리가&nbsp;기존의&nbsp;탐정소설에서&nbsp;볼&nbsp;수&nbsp;있던&nbsp;정해진&nbsp;패턴의&nbsp;구태의연함과&nbsp;뻔뻔스러움을&nbsp;비난한다.&nbsp;기존의&nbsp;추리소설에&nbsp;대해&nbsp;히가시노&nbsp;게이고가&nbsp;보내는&nbsp;통렬한&nbsp;야유와&nbsp;조소이며,&nbsp;상투적인&nbsp;사건해결&nbsp;패턴의&nbsp;비틀기가&nbsp;새롭게&nbsp;다가온다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/100705141816.jpg,지은이: 히가시노 게이고 ; 옮긴이: 이혁재,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=686,
위대한 연설 100,,홈페이지,2021-01-05 23:31:24,사서추천도서,어문학,,,"샤를르&nbsp;드&nbsp;골,&nbsp;간디,&nbsp;토머스&nbsp;제퍼슨,&nbsp;나폴레옹,&nbsp;윈스턴&nbsp;처칠,&nbsp;호치민,&nbsp;넬슨&nbsp;만델라,&nbsp;버락&nbsp;오바마..&nbsp;위에&nbsp;나열한&nbsp;인물들의&nbsp;공통점은&nbsp;&#039&#039위대한&nbsp;연설가&#039&#039이면서&nbsp;세상을&nbsp;움직이는&nbsp;영향력을&nbsp;발휘한&nbsp;인물이라는&nbsp;점이다.&nbsp;이렇게&nbsp;동서고금을&nbsp;막론하고&nbsp;최고의&nbsp;명연설가&nbsp;100인의&nbsp;연설&nbsp;한&nbsp;구절과&nbsp;그들이&nbsp;어떻게&nbsp;말로&nbsp;세상을&nbsp;움직였는지&nbsp;소개하고&nbsp;있는&nbsp;책이다.
&nbsp;&nbsp;본&nbsp;책에&nbsp;소개되어&nbsp;있는&nbsp;인물&nbsp;중&nbsp;목사이자&nbsp;미국의&nbsp;대표적인&nbsp;흑인민권운동&nbsp;지도자인&nbsp;마틴&nbsp;루터&nbsp;킹의&nbsp;&quot;나에게는&nbsp;꿈이&nbsp;있습니다(I&nbsp;have&nbsp;a&nbsp;Dream)&quot;&nbsp;라는&nbsp;연설은&nbsp;137명의&nbsp;미국&nbsp;학자들이&nbsp;뽑은&nbsp;미국의&nbsp;100대&nbsp;정치&nbsp;명연설에서&nbsp;1위를&nbsp;차지하기도&nbsp;했다.&nbsp;그는&nbsp;자신의&nbsp;행동과&nbsp;연설을&nbsp;통해&nbsp;차별과&nbsp;불의에&nbsp;투쟁하도록&nbsp;사람들을&nbsp;격려하며&nbsp;미국&nbsp;내&nbsp;제도상의&nbsp;인종차별을&nbsp;종식시켰다.&nbsp;이렇듯&nbsp;위대한&nbsp;연설가들은&nbsp;말로&nbsp;사람들을&nbsp;움직였고&nbsp;세상을&nbsp;바꾸었다.
&nbsp;&nbsp;이&nbsp;책에는&nbsp;연설의&nbsp;정수라&nbsp;여겨지는&nbsp;부분만을&nbsp;발췌해&nbsp;실었으나,&nbsp;전문(全文)을&nbsp;찾아보고&nbsp;싶으면&nbsp;책&nbsp;말미에&nbsp;정리해&nbsp;놓은&nbsp;연설의&nbsp;출처와&nbsp;인터넷&nbsp;사이트를&nbsp;방문해보면&nbsp;된다.&nbsp;책에&nbsp;소개되어&nbsp;있는&nbsp;내용은&nbsp;연설의&nbsp;핵심인&nbsp;한&nbsp;두줄&nbsp;정도이",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/100706171744.jpg,"사이먼 마이어, 제레미 쿠르디 지음 ; 이현주 옮김",,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=687,
신문 읽기의 혁명 ,,홈페이지,2021-01-05 23:31:24,사서추천도서,,,,"언론개혁의&nbsp;선두에&nbsp;선&nbsp;저자의&nbsp;책으로,&nbsp;대학가를&nbsp;중심으로&nbsp;꾸준히&nbsp;읽히고&nbsp;있는&nbsp;책이다.&nbsp;『신문&nbsp;읽기의&nbsp;혁명』개정판으로,&nbsp;2003년의&nbsp;시각에&nbsp;맞춰&nbsp;최근&nbsp;신문&nbsp;편집의&nbsp;예를&nbsp;들어가며&nbsp;`신문&nbsp;독법`에&nbsp;관해&nbsp;이야기하고&nbsp;있다.&nbsp;",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/051219214016.jpg,손석춘 저,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=10,
축복 ; 장영희의 영미시 산책,,홈페이지,2021-01-05 23:31:24,사서추천도서,어문학,,,"&lt;생일&nbsp;-&nbsp;사랑이&nbsp;내게&nbsp;온&nbsp;날&nbsp;나는&nbsp;다시&nbsp;태어났습니다&gt;에&nbsp;이어&nbsp;출간된&nbsp;&#039장영희의&nbsp;영미시&nbsp;산책&#039&nbsp;둘째&nbsp;권.&nbsp;전편과&nbsp;마찬가지로&nbsp;영미문학사에&nbsp;이름을&nbsp;떨친&nbsp;유명&nbsp;시인들의&nbsp;시를&nbsp;장영희&nbsp;교수가&nbsp;번역하고&nbsp;짧은&nbsp;감상글을&nbsp;덧붙였다.&nbsp;

이번&nbsp;작품집은&nbsp;일간지에&nbsp;연재되었던&nbsp;&lt;영미시&nbsp;산책&gt;&nbsp;칼럼&nbsp;120여&nbsp;편&nbsp;중&nbsp;희망에&nbsp;관한&nbsp;시와&nbsp;글&nbsp;50편을&nbsp;엄선해&nbsp;선별하고,&nbsp;화가&nbsp;김점선의&nbsp;삽화를&nbsp;함께&nbsp;실었다.&nbsp;

셰익스피어,&nbsp;워즈워스,&nbsp;예이츠,&nbsp;엘리엇,&nbsp;디킨슨,&nbsp;프로스트,&nbsp;블레이크,&nbsp;휘트먼&nbsp;등&nbsp;영미문학사의&nbsp;거장들의&nbsp;작품을&nbsp;&#039희망&#039이라는&nbsp;하나의&nbsp;주제로&nbsp;수렴해&nbsp;담고,&nbsp;각&nbsp;시마다&nbsp;저자의&nbsp;감상글을&nbsp;덧붙여&nbsp;시가&nbsp;불러일으키는&nbsp;마음의&nbsp;움직임,&nbsp;삶에&nbsp;대한&nbsp;생각을&nbsp;풀어내고&nbsp;있다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/061018125117.jpg,장영희 쓰고 ; 김점선 그림,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=100,
내 아이가 책을 읽는다,,홈페이지,2021-01-05 23:31:24,사서추천도서,인문과학,,,"『내&nbsp;아이가&nbsp;책을&nbsp;읽는다』는&nbsp;느티나무어린이도서관&nbsp;관장인&nbsp;저자(박영숙)의&nbsp;도서관&nbsp;운영&nbsp;경험을&nbsp;담은&nbsp;책입니다.&nbsp;이&nbsp;책은&nbsp;한&nbsp;사람의&nbsp;작은&nbsp;꿈에서&nbsp;시작한&nbsp;어린이도서관에서&nbsp;우리의&nbsp;아이들이&nbsp;자라고,&nbsp;더불어&nbsp;어른들과&nbsp;온&nbsp;마을이&nbsp;변해가는&nbsp;모습을&nbsp;잔잔한&nbsp;감동과&nbsp;함께&nbsp;전해&nbsp;줍니다.&nbsp;그&nbsp;안에는&nbsp;아이들의&nbsp;입장과&nbsp;눈높이에&nbsp;맞춰&nbsp;도서관을&nbsp;운영해온&nbsp;저자의&nbsp;겸손하고도&nbsp;따스한&nbsp;인간애를&nbsp;느낄&nbsp;수가&nbsp;있습니다.&nbsp;&nbsp;

내&nbsp;아이,&nbsp;책&nbsp;읽는&nbsp;아이로&nbsp;키우려면?&nbsp;
그렇다면&nbsp;대안은?&nbsp;아이들&nbsp;스스로&nbsp;책을&nbsp;읽게&nbsp;하려면&nbsp;‘책으로부터&nbsp;자유로워져야&nbsp;한다’는데,&nbsp;그럼&nbsp;부모들은&nbsp;그때까지&nbsp;무작정&nbsp;기다려야만&nbsp;하는&nbsp;것인가?&nbsp;박영숙&nbsp;관장&nbsp;말에&nbsp;공감이&nbsp;가는&nbsp;부분도&nbsp;없지&nbsp;않지만,&nbsp;내&nbsp;아이&nbsp;또래&nbsp;아이들을&nbsp;가진&nbsp;이웃을&nbsp;보면&nbsp;가만히&nbsp;손&nbsp;놓고만&nbsp;있을&nbsp;수가&nbsp;없다.&nbsp;게다가&nbsp;박영숙&nbsp;관장&nbsp;말대로&nbsp;실천한다고&nbsp;해서&nbsp;내&nbsp;아이가&nbsp;스스로&nbsp;책을&nbsp;보게&nbsp;되리라는&nbsp;보장이&nbsp;어디&nbsp;있는가?&nbsp;

이에&nbsp;대해&nbsp;박영숙&nbsp;관장은&nbsp;왜&nbsp;아이들에게&nbsp;책을&nbsp;읽히려고&nbsp;하는지에&nbsp;대한&nbsp;본원적&nbsp;질문을&nbsp;통해&nbsp;책&nbsp;읽기&nbsp;의미와&nbsp;그것의&nbsp;결과에&nbsp;대해&nbsp;자신의&nbsp;생각을&nbsp;밝힌다.&nbsp;“책&nbsp;읽기를&nbsp;가르치려고&nbsp;하기&",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/061024161646.jpg,박영숙 지음,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=104,
세상을 바꾼 사진,,홈페이지,2021-01-05 23:31:25,사서추천도서,인문과학,,,"역사는&nbsp;텍스트와&nbsp;이미지로&nbsp;기록된다.&nbsp;때론&nbsp;한장의&nbsp;이미지가&nbsp;수백장의&nbsp;텍스트보다&nbsp;많은&nbsp;것을&nbsp;남기기도&nbsp;한다.
이&nbsp;책은&nbsp;역사의&nbsp;한장면을&nbsp;카메라에&nbsp;담아&nbsp;퓰리처상을&nbsp;수상하거나&nbsp;뉴욕타임즈나&nbsp;타임즈의&nbsp;표지를&nbsp;장식함으로써&nbsp;사회를&nbsp;바꾸는데&nbsp;일조한&nbsp;사진들을&nbsp;담았다.
특히&nbsp;1973년&nbsp;베트남전의&nbsp;참상을&nbsp;세계에&nbsp;알려&nbsp;퓰리쳐상을&nbsp;수상한&nbsp;닉&nbsp;우트의&nbsp;&#039네이팜탄&nbsp;투하&#039&nbsp;-&nbsp;네이팜탄을&nbsp;피해&nbsp;달리는&nbsp;사이공&nbsp;아이들-&nbsp;같이&nbsp;우리에게도&nbsp;많이&nbsp;알려진&nbsp;사진과&nbsp;함께&nbsp;간략한&nbsp;설명이&nbsp;곁들여&nbsp;있다.&nbsp;20세기&nbsp;사진의&nbsp;역사&nbsp;속에서&nbsp;세상을&nbsp;바꾸었던&nbsp;사진과&nbsp;함께&nbsp;흥미롭게&nbsp;읽을수&nbsp;있을&nbsp;것이다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/061024131722.jpg,페터 슈테판 엮음 ; 이영아 옮김,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=103,
해피 패밀리,,홈페이지,2021-01-05 23:31:25,사서추천도서,어문학,,,"<div class=&quot;바탕글&quot;><span lang=&quot;EN-US&quot; style=&quot;font-family: HCI Poppy; font-size: 9pt&quot;>이 책은 저널리스트, 에세이스트, 언어학자로서 글쓰기에 집중해온 소설가 고종석의 장편소설로써, 진정한 가족의 의미에 대하여 깊이 고민하고 생각하게 하는 책이다. 표면적으로는 아무 문제없이 평온해 보이는 가족이지만 비극적인 가족사를 지나온 한 가족의 이야기를 통해, 현대사회의 ‘가족’이 안고 있는 근원적인 문제를 제시하고 있다.</span></div>
<div class=&quot;바탕글&quot;><span lang=&quot;EN-US&quot; style=&quot;font-family: HCI Poppy; font-size: 9pt&quot;>‘해피 패밀리’의 구성원 10명의 내밀한 </span><s><span style=&quot;font-family: 휴먼명조; font-size: 9pt&quot;>독</span></s><span style=&quot;font-family: 휴먼명조; font-size: 9pt&quot;>백 형식으로 구성된 이 소설은 각자의</span><span lang=&quot;EN-US&quot; style=&quot;font-family: HCI Poppy; font-size: 9pt&quot;> </span><span style=&quot;font-family: 휴먼명조; font-size: 9pt&quot;>속 이야기를 통해 개인주의적이고 이기적인, 함께 있지만 여전히 홀로인 사람들의 이야기를 들려준다. 그래도 그 속에서 어떤 식으로든 함께 살아가길 바라며, 미약한 실타래로도 끊어지지 않기를 바라는 ‘가족’에 대한 작가의 간절한 마음을 읽을 수 있다.</span></div>",,,,kor,,http://www.nl.go.kr//upload/nl/recommend_books/2013/3/13644466345810.jpg,고종석,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=1049,
예수와 함께한 저녁식사,,홈페이지,2021-01-05 23:31:25,사서추천도서,인문과학,,,"「평범한&nbsp;샐러리맨&nbsp;닉&nbsp;코민스키는&nbsp;어느&nbsp;날&nbsp;나사렛&nbsp;예수로부터&nbsp;저녁식사&nbsp;초대장을&nbsp;받는다.&nbsp;친구들의&nbsp;짓궂은&nbsp;장난이라&nbsp;생각하고&nbsp;초대에&nbsp;응한&nbsp;닉은&nbsp;엉뚱하게도&nbsp;&quot;안녕하세요.&nbsp;예수입니다.&quot;라고&nbsp;인사하는&nbsp;낯선&nbsp;남자를&nbsp;만나게&nbsp;된다.&nbsp;진지한&nbsp;표정의&nbsp;이&nbsp;남자는&nbsp;오늘&nbsp;저녁식사&nbsp;동안만&nbsp;자신을&nbsp;예수로&nbsp;생각해&nbsp;달라는&nbsp;제안을&nbsp;하고,&nbsp;이들의&nbsp;대화는&nbsp;시작된다.」
예수를&nbsp;신격화하는&nbsp;것이&nbsp;아닌&nbsp;실제&nbsp;생존했던&nbsp;평범한&nbsp;한&nbsp;인간으로&nbsp;지상에&nbsp;내려놓는&nbsp;친근한&nbsp;설정으로&nbsp;기독교를&nbsp;믿지&nbsp;않는&nbsp;사람들이라도&nbsp;대화&nbsp;속으로&nbsp;빠져들게&nbsp;하는&nbsp;힘이&nbsp;있다.&nbsp;누구나&nbsp;한번쯤&nbsp;생각해&nbsp;봤을&nbsp;일반적인&nbsp;문제들에서&nbsp;시작해&nbsp;점점&nbsp;깊이&nbsp;있는&nbsp;기독교&nbsp;화제들로&nbsp;옮겨가는&nbsp;이들의&nbsp;대화는,&nbsp;기독교의&nbsp;원리와&nbsp;예수의&nbsp;가르침을&nbsp;가볍고&nbsp;편안하게&nbsp;전달하고&nbsp;있다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/061025154419.jpg,데이비드 그레고리 ; 서소울 옮김 ,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=105,
말리와 나,,홈페이지,2021-01-05 23:31:25,사서추천도서,어문학,,,"-미국을&nbsp;떠들썩하게&nbsp;만든&nbsp;개,&nbsp;말리&nbsp;이야기-
작년&nbsp;말부터&nbsp;2006년&nbsp;올해&nbsp;내내,&nbsp;미국&nbsp;전역을&nbsp;웃고&nbsp;울게&nbsp;하는&nbsp;개&nbsp;한&nbsp;마리가&nbsp;있다.「필라델피아&nbsp;인콰이어러」지의&nbsp;컬럼니스트&nbsp;존&nbsp;그로건John&nbsp;Grogan이&nbsp;소개한&nbsp;래브라도&nbsp;리트리버&nbsp;개,&nbsp;말리다.&nbsp;그로건이&nbsp;말리와&nbsp;함께했던&nbsp;시간들을&nbsp;맛깔스럽게&nbsp;기록한&nbsp;책『말리와&nbsp;나Marley&nbsp;&amp;&nbsp;Me』는&nbsp;현재「뉴욕타임스」「퍼블리셔스위클리」&nbsp;등의&nbsp;베스트셀러&nbsp;순위에서&nbsp;연속&nbsp;40주째&nbsp;논픽션부문&nbsp;1위를&nbsp;달리고&nbsp;있다.&nbsp;‘로이터&nbsp;통신’은&nbsp;서평에서&nbsp;“이&nbsp;책은&nbsp;단순한&nbsp;개&nbsp;이야기가&nbsp;아니라&nbsp;우리들&nbsp;인생에&nbsp;관한&nbsp;가르침이요,&nbsp;인간과&nbsp;개의&nbsp;우정에&nbsp;관한&nbsp;감동적&nbsp;다큐멘터리”라고&nbsp;기술했고,「뉴욕타임스」는&nbsp;“강아지처럼&nbsp;꼬리를&nbsp;흔들&nbsp;만큼&nbsp;우리를&nbsp;열광케&nbsp;하는&nbsp;책”이라고,「퍼블리셔스위클리」는&nbsp;“작가&nbsp;그로건이&nbsp;너무나&nbsp;사랑한&nbsp;개&nbsp;이야기를&nbsp;독자는&nbsp;도저히&nbsp;사랑하지&nbsp;않을&nbsp;수&nbsp;없다”고&nbsp;평한다.&nbsp;

-인간과&nbsp;개의&nbsp;우정에&nbsp;관한&nbsp;감동의&nbsp;다큐멘터리-&nbsp;
이&nbsp;책은&nbsp;이제&nbsp;막&nbsp;결혼한&nbsp;그로건&nbsp;부부가&nbsp;강아지&nbsp;한&nbsp;마리를&nbsp;입양하면서&nbsp;시작한다.&nbsp;그리고&nbsp;그로건&nbsp;가족이&nbsp;하나의&nbsp;안정된&nbsp;가정을&nbsp;완성해가는&nbsp;과정&nbsp;속에서&nbsp;강아지&nbsp;말리와&nbsp;겪는&nbsp;좌충우돌의&nbsp;사건들을&nbsp;중심으�",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/061102104528.jpg,존 그로건 지음 ; 이창희 옮김,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=101,
유쾌한 행복사전,,홈페이지,2021-01-05 23:31:25,사서추천도서,인문과학,,,"저자에&nbsp;대한&nbsp;설명으로&nbsp;책이름&nbsp;앞에&nbsp;&quot;행복&nbsp;디자이너&nbsp;최윤희의&quot;라고&nbsp;붙인&nbsp;이&nbsp;책은&nbsp;우리&nbsp;일상사에서&nbsp;행복찾기에&nbsp;대한&nbsp;이야기이다.&nbsp;
우리&nbsp;사회&nbsp;스타강사&nbsp;중&nbsp;하나라고&nbsp;라고&nbsp;할&nbsp;수&nbsp;있는&nbsp;저자는&nbsp;대상과&nbsp;장소를&nbsp;안가리는&nbsp;다양한&nbsp;강의&nbsp;활동으로&nbsp;유명하다.
102개&nbsp;제목&nbsp;마다&nbsp;100자&nbsp;이내로&nbsp;짧막하게&nbsp;정리해&nbsp;놓은&nbsp;글과&nbsp;일러스트를&nbsp;보고&nbsp;있으면&nbsp;가슴&nbsp;한구석에서&nbsp;솟아오르는&nbsp;기운을&nbsp;느낄&nbsp;수&nbsp;있다.&nbsp;행복은&nbsp;멀리도&nbsp;가까이도&nbsp;아닌&nbsp;우리&nbsp;마음&nbsp;속에&nbsp;있기에,&nbsp;행복을&nbsp;선택할&nbsp;수&nbsp;있는&nbsp;것은&nbsp;바로&nbsp;우리&nbsp;자신이라는&nbsp;것을&nbsp;새삼&nbsp;다시&nbsp;알게&nbsp;해준다.&nbsp;이&nbsp;책을&nbsp;옆에&nbsp;놓고&nbsp;가끔&nbsp;들여다&nbsp;보는&nbsp;것만으로&nbsp;마음에&nbsp;주는&nbsp;비타민이&nbsp;될&nbsp;것&nbsp;같다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/061018142458.jpg,최윤희,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=102,
기적은 기적처럼 오지 않는다,,홈페이지,2021-01-05 23:31:25,사서추천도서,어문학,,,"신생아&nbsp;황달에&nbsp;의한&nbsp;뇌성마비로&nbsp;언어장애와&nbsp;지체장애를&nbsp;가지고도&nbsp;해외에서&nbsp;박사&nbsp;학위를&nbsp;받고&nbsp;미국&nbsp;조지&nbsp;메이슨&nbsp;대학&nbsp;연구&nbsp;교수로&nbsp;재직&nbsp;중인&nbsp;저자가,&nbsp;고난과&nbsp;역경을&nbsp;가족의&nbsp;사랑과&nbsp;긍정적&nbsp;사고의&nbsp;힘으로&nbsp;극복해낸&nbsp;자신의&nbsp;삶을&nbsp;진솔하게&nbsp;이야기해&nbsp;주고&nbsp;있다.
장애에도&nbsp;불구하고&nbsp;포기할&nbsp;줄&nbsp;모르는&nbsp;불굴의&nbsp;의지로&nbsp;조지&nbsp;메이슨&nbsp;대학과&nbsp;코넬&nbsp;대학원에서&nbsp;컴퓨터&nbsp;공학을&nbsp;공부했던&nbsp;저자는&nbsp;결혼&nbsp;후&nbsp;두&nbsp;아이의&nbsp;엄마가&nbsp;된&nbsp;후&nbsp;넓고도&nbsp;깊은&nbsp;사랑과&nbsp;포용의&nbsp;가치를&nbsp;알게&nbsp;되었고,&nbsp;세상과&nbsp;자신에&nbsp;대한&nbsp;긍정을&nbsp;사랑으로&nbsp;표현하고&nbsp;싶었다고&nbsp;한다.&nbsp;이에&nbsp;장애인들의&nbsp;불편을&nbsp;해소시켜&nbsp;그들의&nbsp;삶의&nbsp;질을&nbsp;높여줄&nbsp;수&nbsp;있는&nbsp;방법을&nbsp;연구하는&nbsp;학문,&nbsp;보조공학으로&nbsp;전공을&nbsp;바꾸어&nbsp;박사&nbsp;학위를&nbsp;받고,&nbsp;의사소통&nbsp;보조기구를&nbsp;통해&nbsp;직접&nbsp;강의도&nbsp;하게&nbsp;된다.
저자는&nbsp;자신의&nbsp;이야기를&nbsp;통해,&nbsp;삶에서&nbsp;만나는&nbsp;크고&nbsp;작은&nbsp;문제들로&nbsp;힘들어하고&nbsp;마음&nbsp;아파하는&nbsp;모든&nbsp;사람들에게&nbsp;따뜻한&nbsp;감동과&nbsp;희망을&nbsp;선사하고&nbsp;있다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/090116173557.jpg,정유선,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=487,
(돌아서서 후회하지 않는) 유쾌한 대화법 78,,홈페이지,2021-01-05 23:31:25,사서추천도서,어문학,,,"‘말&nbsp;한마디로&nbsp;천냥빚을&nbsp;갚는다’는&nbsp;속담이&nbsp;있다.&nbsp;사람과&nbsp;사람&nbsp;관계에서는&nbsp;말&nbsp;한마디가&nbsp;때론&nbsp;‘천냥’이라는&nbsp;돈보다&nbsp;큰&nbsp;힘을&nbsp;발휘한다는&nbsp;것을&nbsp;우리는&nbsp;익히&nbsp;경험상&nbsp;잘&nbsp;알고&nbsp;있다.&nbsp;사소한&nbsp;말&nbsp;한마디로&nbsp;성공을&nbsp;이끌&nbsp;수&nbsp;있는&nbsp;반면,&nbsp;작은&nbsp;말&nbsp;실수로&nbsp;친구를&nbsp;잃을&nbsp;수도&nbsp;있다.

이렇게&nbsp;중요한&nbsp;말과&nbsp;사람&nbsp;사이의&nbsp;대화를&nbsp;어떻게&nbsp;하면&nbsp;잘&nbsp;할&nbsp;수&nbsp;있는지&nbsp;알려주는&nbsp;책이&nbsp;있다.&nbsp;바로&nbsp;&lt;돌아서서&nbsp;후회하지&nbsp;않는&nbsp;유쾌한&nbsp;대화법&nbsp;78&gt;이다.&nbsp;이&nbsp;책은&nbsp;마음과&nbsp;생각이&nbsp;열리는&nbsp;유쾌한&nbsp;대화를&nbsp;안내한다.&nbsp;2004년&nbsp;출판된&nbsp;&lt;돌아서서&nbsp;후회하지&nbsp;않는&nbsp;유쾌한&nbsp;대화법&gt;의&nbsp;두&nbsp;번째&nbsp;이야기이다.

KBS&nbsp;아나운서로&nbsp;20년&nbsp;동안&nbsp;일한&nbsp;후&nbsp;대화전문가로&nbsp;활동하고&nbsp;있는&nbsp;저자는&nbsp;이&nbsp;책의&nbsp;머리말에서&nbsp;‘사람의&nbsp;마음을&nbsp;얻는&nbsp;것이&nbsp;성공의&nbsp;길이고&nbsp;행복의&nbsp;길이라는&nbsp;것을&nbsp;모르는&nbsp;사람은&nbsp;없다.&nbsp;…&lt;중략&gt;…유쾌한&nbsp;대화야말로&nbsp;마음과&nbsp;생각이&nbsp;열리지&nbsp;않으면&nbsp;불가능한&nbsp;일이기&nbsp;때문이다.&nbsp;그리고&nbsp;유쾌한&nbsp;대화를&nbsp;통해&nbsp;자연스럽게&nbsp;사람의&nbsp;마음을&nbsp;얻고,&nbsp;진정으로&nbsp;나를&nbsp;지지하고&nbsp;응원하는&nbsp;사람들을&nbsp;얻을&nbsp;수&nbsp;있다.’라고&nbsp;말하고&nbsp;있다.

지은이의&nbsp;말처럼,&nbsp;유쾌한&nbsp;대화는&nbsp;가족들&n",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/090202161121.jpg,이정숙,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=494,
너도 떠나보면 나를 알게 될거야 : 230 days of diary in America,,홈페이지,2021-01-05 23:31:25,사서추천도서,어문학,,,"김동영이라는&nbsp;어느&nbsp;한&nbsp;남자가&nbsp;있다.&nbsp;그는&nbsp;가수&nbsp;메니지먼트&nbsp;일,&nbsp;노래&nbsp;작사도&nbsp;하고&nbsp;라디오&nbsp;프로그램에서&nbsp;음악작가로&nbsp;일했다.&nbsp;그러던&nbsp;어느날,&nbsp;방속국에&nbsp;그만나오라는&nbsp;통보를&nbsp;받는다.&nbsp;그는&nbsp;그가&nbsp;가진&nbsp;모든&nbsp;것을&nbsp;팔고,&nbsp;빚까지&nbsp;내어&nbsp;미국으로&nbsp;떠난다.&nbsp;미국에&nbsp;도착한&nbsp;그는&nbsp;중고&nbsp;자동차를&nbsp;구입하고&nbsp;서에서&nbsp;동으로&nbsp;미대륙을&nbsp;횡단하여&nbsp;뉴욕에&nbsp;도착하고&nbsp;다시&nbsp;동에서&nbsp;서로&nbsp;떠나는&nbsp;8개월&nbsp;가량의&nbsp;대륙&nbsp;횡단의&nbsp;여행을&nbsp;한다.&nbsp;

저자는&nbsp;어렸을부터&nbsp;꿈꾸오던&nbsp;미국의&nbsp;영화,&nbsp;작가,&nbsp;음악을&nbsp;따라&nbsp;230일단의&nbsp;여행을&nbsp;완성해가는&nbsp;과정에서&nbsp;새로운&nbsp;세상을&nbsp;배워&nbsp;나간다.&nbsp;그의&nbsp;여행에는&nbsp;힘들어&nbsp;흘리는&nbsp;눈물과&nbsp;사무치는&nbsp;외로움,&nbsp;낯선이와의&nbsp;로맨스,&nbsp;그리고&nbsp;옛애인과의&nbsp;재회도&nbsp;있다.&nbsp;이러한&nbsp;30살을&nbsp;맞이해&nbsp;끝임없이&nbsp;자신에게&nbsp;말을&nbsp;걸어가며&nbsp;세상과&nbsp;화해를&nbsp;이끌어내기까지의&nbsp;여정이&nbsp;감각적인&nbsp;사진과&nbsp;함께&nbsp;펼쳐진다.",,,,kor,,http://www.nl.go.kr//upload/nl/rc_books/090217170321.jpg,김동영,,http://www.nl.go.kr/nl/saseo/view.jsp?recomNo=499,
