,exhibition_name,poster_link,exhibition_description,exhibition_period,exhibition_place
10,앤서니 브라운의 원더랜드 뮤지엄展,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2021/12/83932c66bad1433114db5c144db45ae2.jpg,"


[전시소개] 
20세기 미술에서 가장 위대한 작가로 손꼽히는 앙리 마티스(1869~1954)의 국내 최대 규모 회고전이 12월 21일부터 2022년 4월 10일까지 한국을 찾아옵니다. 
앙리 마티스의 오리지널 드로잉 및 판화 작품, 아트북 등 200여점의 오리지널 작품이 출품되는 이번 전시회는 마티스의 인생과 작품 세계를 총체적으로 조명해 봅니다.
<앙리 마티스: 라이프 앤 조이>는 20세기를 넘어 21세기까지 강력한 영향력을 미치고 있는 앙리 마티스의 새롭고 다양한 면모를 느낄 수 있도록 방대한 원작 작품 외에도 사진, 영상, 미디어아트, 오마주 작품과 다양한 체험이 곁들여진 복합 전시회로 구성되었습니다. 
병마와 싸우면서도 예술 혼을 불태웠던 마티스의 위대한 생애와 예술 세계는 코로나19 확산으로 지친 우리들에게 큰 감동과 기쁨을 선사할 것입니다. 
 
[작가소개]
색채의 대가 앙리 마티스(HenriMatisse, 1869~1954)는 20세기를 통틀어 가장 유명하고 영향력 있는 작가 중 하나로 여겨진다. 야수파를 창시하며 미술 영역의 확장을 이룬 마티스는 평생 동안 색채의 표현력을 탐구하며 빛과 색채를 새롭게 조망하여 또 다른 거장 ‘파블로 피카소’와 같은 반열에 올라 있다. 비균형 속 균형을 포착하며대담한 표현력 속에 정서를 불어넣는 색의 사용은 그를 위대한 예술가로 역사에 남게 했다. 예술가들의 예술가인 마티스를 향하여 후에 피카소는 마티스의 색채와 화법을 동경했다고 회상했다.
                          ",2022-04-28 ~ 2022-08-31,한가람미술관 제3전시실
11,달리에서 마그리트까지:보이만스 판뵈닝언 박물관 걸작전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/03/9cca889a4821ee8216f841c4421d99f1.jpg,"


[전시소개]

상상력으로 소통하고 함께 즐기는 환상적 놀이형 전시
★앤서니 브라운의 원더랜드뮤지엄전★

코로나로 지치고 답답한 일상을 벗어나 따뜻한 감동이 가득한 앤서니 브라운의 환상적인 이야기 속으로 초대합니다.
- 아시아 최초로 공개되는 신작 <넌 나의 우주야 (Our Girl, 2020) >, <어니스트의 멋진 하루 (Ernest the Elephant, 2021) >를 비롯한 앤서니 브라운의 대표작 원화 200여점 전시
- 앤서니 브라운의 환상적인 시각적 스토리텔링과 미디어아트 &놀이형설치작품이 만난 새로운 예술적 시도
- 기발한 상상력을 발휘하는 앤서니 브라운의 “셰이프 게임”과 셀럽들의 콜라보레이션 NFT 아트전시
- 앤서니 브라운의 예술적 신념에 영감을 받아 교육적이고 창의적인 국내 최고의 창의예술 체험프로그램 진행

● 전시일정: 2022년 4월 28일(목) ~ 8월 31일(수)
●판매처:인터파크,네이버,티몬,위메프, 29CM
●문의: 02-730-4368 ㈜아트센터이다


[작가소개]

1976년 첫 작품 «거울 속으로 (Through the Magic Mirror)» 을 발표한 이후 2021년에 출간된 신작 «어니스트의 멋진 하루 (Ernest the Elephant)»까지 53권의 책에 그림을 그리고 이야기를 쓴 브라운은 가족, 전래동화, 인간애, 행복, 어둠, 상상과 꿈, 사회 문제 등 어린이 독자는 물론 모든 세대가 두루 공감할 수 있는 광범위한 주제를 섬세하게 다루며 세계적인 작가로 성장했으며 권위 있는 케이트 그린어웨이상(Kate Greenaway Medal), 쿠르트마슐러상(Kurt Maschler Award) 등을 수 차례 수상했다.

2000년에는 아동 문학에 대한 일생의 공로를 인정 받아 영국인 일러스트레이터로서는 최초로 국제아동청소년도서협의회(IBBY)에서 수여하는 한스 크리스티안 안데르센상(Hans Christian Andersen Award)을 받았다. 2009년부터 2011년까지 영국 계관 아동 문학가(Children’s Laureate)를 역임했으며, 2021년에는 대영제국훈장 CBE(Commander of the Most Excellent Order of the British Empire)에 서훈되는 영예를 얻었다.


앤서니 브라운의 원더랜드뮤지엄展 예술체험프로그램
- 네이버 예매를 통해 예약 가능합니다.

1) 셰이프 게임 : 상상력 발휘하기 (도슨트 투어 포함 90분)

대상: 5-9세, 12-16명
상상력으로 소통하고 앤서니 브라운 작가처럼 셰이프 게임을 통해 나만의 그림책 만들어 보아요!

2) 프리다 칼로 – 되고 싶은  나 : 나만의 개성 표현하기 (60분)

대상: 9-11세, 10-12명
프리다 칼로의 삶과 작품세계를 앤서니 브라운의 작품으로 만나보고 “되고 싶은 나”를 자유롭게 표현해 보아요!


3) 기분을 말해봐 : 대화를 통해 감정 이해하기 (60분)

대상: 8-10세, 10-12명
색깔, 소리, 질감 등 다양한 감각에서 감정에 대해 이야기하고 서로 이해해서 내 감정을 표현하는 작품으로 완성해 보아요!

[주의사항]
* 참여연령 확인 후 예매 부탁드립니다.
* 프로그램 중 물감을 사용하는 프로그램이 있어 옷에 묻을 수 있습니다.
* 모든 프로그램은 보호자 분리로 아이만 참여 가능합니다.
* 지각, 예약 실수 혹은 중도 포기 등 개인 사정으로 환불이나 시간 변경이 어렵습니다.
* 예약 확정 후 부분 취소가 불가하니 예약 전 환불 규정을 꼭 확인 부탁드립니다.

[프로그램 환불기준]
예약일 3일전 100% 전액 환불가능
예약일 2일전 예약 금액의 50% 환불가능
예약일 1일전 및 당일 환불 불가

★ 스페셜프로그램 ★ ---------------------------------------------------------------------------------------------------------------

1) 영국아저씨 폴과 함께 Into the Book! : 연극형 영어 스토리텔링 (40분)

대상: 6-10세, 20명
영국에서 온 익살스러운 배우 폴아저씨와 함께 앤서니 브라운의 책 속으로 여행을 떠나보아요!


2) 한이준 전시해설가와 함께하는 뮤지엄 이야기 10-13세 10명 (미정)
3) 오세득 셰프의 쿠키 게임 (예정, 추후 공지) 5-9세+보호자1명 (미정)


[프로그램 환불기준]
예약일 3일전 100% 전액 환불가능
예약일 2일전 예약 금액의 50% 환불가능
예약일 1일전 및 당일 환불 불가


<도슨트 한이준과 함께하는 나도 도슨트이다!>

진행시간 : 5월 29일 3시(네이버 예약)
진행장소 : 1101 어린이라운지 및 전시장
참여대상 : 9-13세
참여인원(1회) : 최대 8명
참여비용 : 50,000원

<프로그램 내용>
- 미술관 직업탐구 : 도슨트는 어떤 역할을 하는지 알아보고, 나의 그림 취향을 찾는 시간
- 앤서니 브라운 작가의 작품 세계 탐구
- 한이준 도슨트와 함께 <앤서니 브라운의 원더랜드 뮤지엄전> 어린이 도슨트 투어
 
                          ",2021-11-27 ~ 2022-04-24,한가람미술관 제5전시실
12,앙리 카르티에 브레송 특별전: 결정적 순간,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/02/7ee49b5f426a4156e6eac047611783b3.jpg,"


[전시소개]
유럽 전역에서 가장 큰 초현실주의 컬렉션을 보유하고 있는 로테르담 보이만스 판뵈닝언 박물관 걸작전이 진행됩니다.
르네 마그리트, 살바도르 달리 등 대표적인 초현실주의 거장들의 원화작품 180여점을 만나보실 수 있습니다.
꿈과 욕망의 세계를 밝히고 무의식을 파헤치고자한 초현실주의자들의 창의력이 상상력이 가득한 작품들을 감상해보시기 바랍니다!



 
                          ",2022-06-10 ~ 2022-10-02,한가람미술관 제5전시실
13,이동협展. 이씨산수16. 서울,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/05/a13dc0a12f4387c58396799532f8048d.jpg,"


[전시소개]

.앙리 카르티에 브레송(1908~2004) 그리고 결정적 순간
그를 좋아할 수도 싫어할 수도 있다. 그의 작품에 열광하거나 실망할 수도 있다. 그러나 단 한번이라도 사진을 찍는 것에 관심을 가졌다면 그와 그의 사진작업을 무시하고 넘어갈 순 없다. 그는 프랑스 노르망디 출신의 사진작가 앙리 카르티에 브레송이고, 그는 <결정적 순간>이라는 사진집을 1952년에 출판했다.

<앙리 카르티에 브레송 사진전: 결정적 순간>은 20세기를 대표하는 프랑스 사진가 앙리 카르티에 브레송의 정수가 담긴 사진집 <결정적 순간>의 발행 70주년을 기념하는 전시로, 카르티에 브레송 재단이 소장하고 있는 <결정적 순간>에 수록된 오리지널 프린트, 1952년 프랑스어 및 영어 초판본, 출판 당시 편집자 및 예술가들과 카르티에 브레송이 주고 받은 서신, 이 책과 수록된 사진에 대해 카르티에 브레송 본인이 직접 소개하는 인터뷰 및 영상자료를 비롯하여, 그가 처음으로 구입했고 평생 소장했던 첫 라이카 카메라를 포함하는 컬렉션을 소개한다.
이 전시는 단지 앙리 카르티에 브레송의 사진 작품만을 보는 것이 아니다. 1952년 출간된 이래 사진 역사상 가장 위대한 산이 되어 버린 사진집 <결정적 순간>을 탄생시킨 하나의 세계를 만나는 전시이다. 그를 설득하여 이 책을 만들도록 했던 그리스계 프랑스인 편집자이자 당대 최고의 컬렉터였던 테리아드, <결정적 순간>이라는 제목을 막무가내로 우겨 넣어버린 미국출신의 사진작가이자 출판사 대표인 딕 사인먼, 거동이 불편한 와중에도 그의 책에 커버아트와 타이틀을 손수 그려 넣어준 앙리 마티스와 주고받은 편지와 일화 등이 작품들 사이로 종횡무진 펼쳐진다.
카르티에 브레송이 직접 설명하는 자신의 작업과 이 책의 관계에 대한 슬라이드 쇼 렉쳐 영상(ICP, 1973)은 이 책에 관한 수많은 오해와 찬사로부터 보다 또렸하게 본질을 볼 수 있도록 우리를 안내 할 것이다. 그의 눈이 되어 주었던 라이카 카메라와 그가 설립하여 사진작가의 공동체로 널리 알려진 매그넘포토스의 프레스카드를 만나는 것은 그의 손때 묻은 조각을 만나는 소소한 기회이기도 하다.
그러나 무엇보다도 눈여겨 볼 것은 이 책에 담긴 군더더기 없고, 과장 없이 자신의 사진에 대한 담백한 시선을 담은 카르티에 브레송의 글이다. 시간을 들여 읽게 된다면, 스마트폰에 끊임없이 채워지는 사진을 찍고 싶은 우리의 욕망과 위대한 사진작가의 욕망 사이에 놓인 100년의 시간이 사라지는 것을 경험할 수 있을 것이다. 우리는 왜 사진을 찍을까? 어떤 사진이 좋은 사진일까?에 대한 크고 작은 질문을 가진 사람, 아니 모든 사진을 찍는 사람들에게 바치는 전시다.

이 책은 모든 사진작가들의 바이블이다.
여느 사진집들과 달리 작가 본인의 사진이 아니라 당대 최고의 화가였던 앙리 마티스가 직접 쓰고 그려준 제목과 커버로 장식된 카르티에 브레송의 사진집 <결정적 순간>은 로버트 카파가 “사진작가들의 바이블”이라 일컬을 만큼 당대뿐 아니라 후대의 사진작가들에게까지 큰 파급력을 불러온 책이자 카르티에 브레송의 사진 철학이 가장 잘 드러난 대표적인 저서이다. 이 책은 1932년부터 1952년까지 미국, 인도, 중국, 프랑스, 스페인 등지를 종횡무진하며 생생한 현장에서 발굴해 낸 경이로운 삶의 순간들을 비롯하여, 간디의 장례식, 영국 조지 6세의 대관식, 독일 데사우 나치 강제수용소의 모습과 같은 역사의 변곡점이라 불릴 만한 순간들이 카르티에 브레송의 눈을 통해 생생히 담겨있다.

이 세상에 결정적 순간이 아닌 것은 아무것도 없다.
본래 <달아나는 이미지들>이라는 제목으로 출간된 프랑스어판과 동시에 발행된 영문판의 제목 < 결정적 순간(The Decisive Moment) >은 책의 서문에 인용된 “이 세상에 결정적 순간이 아닌 것은 아무것도 없다”는 레츠 추기경의 회고록 문구에서 영감을 받았다. 출간과 동시에 열렬한 환호속에 성공한 이 책의 제목 <결정적 순간>은 그 자체로 사진이 발명된 이래 가장 회자되는 표현이자 하나의 상징이며, 동시에 모든 사진작가들에게 굴레가 되기도 했다. 하지만 인간 그리고 짧고, 덧없고, 위협받는 삶의 찰나가 오롯이 담겨 있는 이 책속에 수록된 작품들은 시대의 변화와 세대의 차이를 넘어서는 사진예술의 정수이다.


[작가소개]

.앙리 카르티에 브레송, Henri Cartier-Bresson(1908~2004, France)
“사진을 찍는다는 것은 머리와 눈, 그리고 가슴을 일직선 위에 놓는 것이다.” - 앙리 카르티에 브레송
앙리 카르티에 브레송은 작은 필름 카메라를 들고 거리에서 찍은 사진을 예술의 반열에 올린 포토저널리즘의 선구자이다. 어린 시절 그림을 배우던 카르티에 브레송은 1930년대 초, 사진작가 외젠 앗제와 만 레이의 사진을 접한 것을 계기로 사진의 길에 들어서게 되었다. 카메라는 그에게 눈의 연장이었으며, 그의 작업방식은 직관과 본능에 의거하여 진정성을 포착하는 것이었다. ""사진보다 삶에 더 관심이 많다""고 말했던 그는 일체의 인위성에 반대하며, 연출이나 플래시, 사진을 크롭하는 행위 등을 배제하는 대신, 대상이 형태적으로 완벽히 정돈되면서도 본질을 드러내는 순간에만 셔터를 눌렀다. 따라서 미학적 완전성과 일상적 휴머니즘을 동시에 담아낸 그의 작품 세계는 '결정적 순간'이라는 한 단어로 압축될 수 있다. 우리는 그의 작품 속에서 삶과 세상을 응시하는 예리하지만 따스한 시선을 발견하게 된다.
 
 
[대표작품]

 ""Chez Gégène"", Joinville-le-Pont, France, 1938 © Henri Cartier-Bresson / Magnum Photos
Barrio Chino, Barcelona, Spain, 1933 © Henri Cartier-Bresson / Magnum Photos
Behind the Gare St Lazare, Place de l'Europe, Paris, France, 1932 © Henri Cartier-Bresson / Magnum Photos
Dessau, Germany, May-June 1945 © Henri Cartier-Bresson / Magnum Photos
Seville, Spain, 1933 © Henri Cartier-Bresson / Magnum Photos
Sunday on the banks of the Seine, France, 1938 © Henri Cartier-Bresson / Magnum Photos
The Forbidden City, Beijing, China, December 1948 © Henri Cartier-Bresson / Magnum Photos
                          ",2022-11-06 ~ 2022-11-18,한가람디자인미술관
14,<XYZ: 공간좌표> 선정 전시,https://www.sac.or.kr//design/common/images/asset/noImage300x300.png,"
",2022-12-13 ~ 2023-02-03,한가람디자인미술관
15,내맘쏙 : 모두의 그림책 전,https://www.sac.or.kr//design/common/images/asset/noImage300x300.png,"
",2021-12-24 ~ 2022-03-27,한가람디자인미술관 제1전시실
16,소목장 박명배 목가구전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2021/11/4c95a38719edc9a26dbf6d429aa74b56.gif,"





아이와 함께, 엄마, 아빠, 할아버지, 할머니와 함께, 친구와 함께, 연인과 함께!
모두모두 즐거운 그림책 전시가 다가오는 12월 펼쳐집니다.

‘모두의 그림책 전 <내·맘·쏙>’ 은 국내 유명 그림책 작가 7인과 미술 작가 3팀의 작품을 한 자리에서 만나볼 수 있는 누구나 쉽게 즐길 수 있는 전시입니다. 그림책을 보는 것에만 그치지 않고 작품 속에서 함께 즐기고 체험해보세요!
 
[전시 구성]
1부 : 상상 랜드
2부 : 나의 세계
3부 : 놀이 극장
4부 : 이야기 숲
                          ",2022-04-02 ~ 2022-04-12,한가람디자인미술관 제1전시실
17,"컬러 픽쳐스, 마일즈 알드리지 사진전 2000-2022",https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/03/89706c4b76bca85ac6c0c96259c12299.jpg,"


[전시소개] 
국가무형문화재 제55호 소목장 보유자 박명배 장인의 다섯 번째 개인전을 통하여 공간구성미를 살린 전통가구를 선보이고자 전시회를 준비하였습니다.

디지털 사회가 되면서 우리의 전통 공예가 점점 어렵고 생소하게 인식되고 있어 안타까움을 느낍니다. 특히 젊은 세대에게는 이해와 공감으로 접근하기 힘든 분야가 되었습니다. 전통공예를 하는 장인으로서 늘 고민하는 것은 오래된 것에만 머물러 있는 전통이 아니라 현재의 다양한 시대감각을 반영하여 함께 즐길 수 있는 전통을 구현하고 세우는 것입니다. 우리 목가구의 선과 분할의 아름다움은 현대를 살아가는 우리들이 보아도 아름다움을 느끼기에 충분하기에 이번 전시가 우리 안에 내제된 심미안을 일깨우는 기회가 되어 전통 가구가 생활공간 속에 친근하게 녹아드는 가구로 자리매김하기를 기대합니다. 

책장, 문갑, 탁자장등으로 공간구성미를 살린 가구를 선보이는 이번 전시회는 박명배의 다섯 번째 개인전으로 50여년에 걸친 장인의 솜씨가 집약된 작픔들이 전시될 것이고 소목장 이수자 및 목야회 회원 40여명이 함께하여 약 80여점의 전통 목가구를 선보일 이번 전시회는 전통 목가구 전시회로는 최대규모로 만들어질 예정입니다.
 
 
[작가소개]
박명배
국가무형문화재 제55호 소목장 보유자
2019년 문화유산보호 옥관문화훈장 수상
1997년 대한민국전승공예대전 대통령상 수상

한국전통건축공예학교 소목 강사
                          ",2022-05-04 ~ 2022-08-28,한가람디자인미술관 제1전시실
18,디자인아트페어 2022,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/08/349f461d6e25eced3dc88d694a63d1fa.jpg,"


[예술가들이 작품으로 보여주는 탄소중립]
예술가는 시대의 사건들을 발견하고 기록해 작품을 만들어 왔고, 그렇게 탄생한 작품은 시간과 공간을 넘어 많은 이들과 영감을 주었습니다.
이번 전시를 통해서는 인류가 직면한 위기에 대한 이야기를 나누고자 합니다.

[예술가의 발견, 공공기관의 지원]
우리가 직면한 문제에 눈감지 않고 변화를 위해 노력한 예술가들의 실천과 이를 지지하는 기관의 노력에 주목해주세요.
한국전력과 예술의전당의 지원으로 만들어진 이번 전시가 작은 한걸음으로 시작하여 관객들께도 전달되길 희망합니다.

[탄소중립의 주인공]
전시실 안과 밖, 다양한 체험 프로그램이 준비되어 있습니다. 전시를 감상하고 탄소중립의 주체가 되어 행동을 시작해주세요.
당신의 움직임으로 탄소중립은 시작됩니다.

참여작가 : 고사리, 김이박, 부지현, 사일로랩, 송상희, 이소요, 임도원, 장한나, 전소정, 정승


[전시연계 프로그램]
* 상설프로그램
 - 도슨트 프로그램 (11시, 15시)
 - 그린GREEN그림 체험존

* 작가 워크숍
 김이박(9/17, 토)
 - 사물 교환 프로젝트 : 10시
 - 식물 드로잉  : 14시
 고사리(9/24, 토)
  - 자연물들이기 : 10시, 14시
 장한나(10/1, 토)
 - 뉴락 New Rock 위에 서서 바라본 오늘 : 10시, 14시

참가대상 : 전 연령
참여인원 : 회당 20명
참가비 : 무료

참여방법 : 네이버 예약을 통해 선착순 모집(9/8~)
네이버에서 ‘영원의 시작‘ 검색

 
                          ",2022-04-16 ~ 2022-04-24,한가람디자인미술관 제2전시실
19,쓰이지만 쓰이지않는,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/03/2fb0d9bb58bdc41d3a5fcc23fd857396.jpg,"


Design Art Fair 2022

전시 개요
디자인아트페어2022는 전시 전문 기획사인 '마이아트'에서 기획하는 '전시형 페어' 입니다.
단순 판매 목적의 페어를 넘어선 형태로, 예술을 대중화시켜
작가와 관람객이 함께 즐길 수 있는 '체험형 전시'로 이끌고자 합니다.
국내 최고의 복합예술공간인 예술의 전당에서
자신의 참신한 아이디어와 예술적 역량을 발휘하며
관람객 뿐 만 아니라 예술의전당에 오는 많은 예술 애호가들과 소통 할 수 있는
기회의 장을 마련합니다.

특별기획전
▍함께 하는 세상 同行 - Animal Fantasy
• 참여작가: 그노, 정혜, 문경, 홍현지, 주후식
다양한 분야의 작가들이 펼치는 동물의 세계
우리 주변의 고양이와 강아지 그리고 숲 속의 사자와 코끼리까지
내 곁을 지켜주는 귀여운 동물들 그들과 함께 하는 세상을 만납니다.

▍Watch me
• 참여작가: 김동현, 어지인, 엄재원, 이노강, 이상은, 이다연, 정재희, 홍지안, 크래프트 브로 컴퍼니
내면을 담아내는 작업을 하는 9명의 감각적인 작가들과 함께 하는 특별전
나를 꿈꾸게 하는 것들과 나를 이루는, 나를 채우는, 나와 함께 하는 것들을 만납니다.

▍판도라 박스 ‘숨바꼭질’
• 참여작가: 국가영, 박세라, 소빈, 신정미, 정양희, 지혜정, Sujevi
빨려 들어갈 듯한 눈빛으로 유혹하는 인형들의 박스, 판도라박스의 세상이 펼쳐집니다.

▍현대장신구 그룹 ‘이피다’
• 참여작가: 현대장신구 여덟 명
아름답고 섬세하고 강렬한 현대장신구 작가 여덟명의 작품으로 구성된 특별전


▍POPUP & Paper Art
• 참여작가: 김수현, 프롬일랑
국내 최고의 페이퍼 아트 전문가들이 펼치는 환상적인 색채의 정원이 펼쳐집니다.
팝업아트 작품들과 와 대형 페이퍼 플라워와 함께 봄의 기운을 마음껏 느껴보실 수 있습니다.

▍Ceramic Special
• 참여작가: Michaelmay, 김유진, 박준상, 유규선, 한용범, 정유정, 정지혜
감각적인 도자의 새로운 모습. 흙으로 빛어진 다양한 조형 작품의 세계

▍신진작가 공모 특별전
• 참여작가: 성민희, 신지현, 신하늬
톡톡튀는 감성으로 가득한 신진작가들이 선보이는 작품들
미래의 거장들을 만날 수 있는 기회를 선사합니다.

▍기획 작가전 – 분야별 작가 특별전
1. 오영실 – 퀼트
2. 민경숙 – 펠트
3. 경수 – 회화
4. 최루시아 – 캘리그라피
5. 콜랭 에 클로에 – 도자

▍메타버스－I Studio
예술의전당 디자인아트페어에서 실시간 리얼타임엔진으로 개발된 버츄얼스페이스(Virtual Space)프로그램과 예술의 만남을 선보입니다. I Studio와 함께 가상공간과 현실 공간이 어우러져 하나의 세계로 만나는 순간을 경험해 보시기 바랍니다.

▍디자인아트페어 참여작가전
디자인아트페어 참여작가전에는 회화, 조각, 공예, 일러스트 등 다양한 분야의 작가들이 모여 저마다의 기량을 뽐내는 작품세계를 선보입니다.
                          ",2022-04-02 ~ 2022-04-10,한가람디자인미술관 제3전시실
20,최서윤개인전,https://www.sac.or.kr//upfile/uploadfile/asa/goods/goods/2022/03/47b99590a4d2f76f02eaaa2ea689d9ed.jpg,"
[전시소개] 
쓰이지만 쓰이지않는,

작고 각진 종이 상자들, 어디에서나 볼 수 있고 흔하다면 너무 흔한 상자들, 하지만 때때로 이 상자 안에 많은 이야기들을 담는다. 무언가를 감추기 위해, 소중한 것들을 보호하고 잘 보관하기 위해, 가끔은 나의 추억을 담기도 하고, 나의 슬픔을 담기도 한다. 시간이 흘러 그 안에 넣어 둔 물건들을 찾기 위에 다시 그 상자들을 열었을 때 잊고 있었던 추억들을 다시 찾기도 하고, 다른 누군가 넣어둔 물건에 놀라움을 감추기도 한다. 누군가에게 선물을 줄 때에도 상자들에 담아 보기 좋게 포장해 건내준다. 
이 선물 상자를 받았을 때 이 안에 무엇이 담겨있을지 기분 좋은 호기심이 생긴다. 
 이런 이야기들을 담은 작은 상자들은, 더 이상 흔한 상자들이 아니다. 나에게는 무엇보다 소중하고 가치 있는 물건이다.
좋아하는 장소나 잘 어울리는 장소에 그들을 올려두고 바라보며, 때때로 그 안에 들어있는 의미들을 생각한다.  
또는 너무 소중해 잊어버리지 않기 위해 가끔씩 몸에 지니고 다니기도 한다.

다양한 이야기가 담긴 상자, 몸에 지니고 다니는 소중한 물건들, 이 두 가지 이야기를 오브젝트와 장신구라는 매체로 표현하였다.
 
여러 형태의 상자들을 열어보기 전까지는 하나의 오브젝트에 불과하다. 하지만 이들 또한 어딘가에 올려두면 이또한 공간을 장식하는'공간장신구'의 기능을 한다. 그들을 열어보기 전까지는 이 안에 어떤 것 들이 숨어있을지, 이 상자는 어떤 장신구가 될지 호기심을 주고 있다. 그 안에 장신구의 기능들을 담아 몸에 지닐 수 있는 가치를 주었다.
이 상자들을 당기고, 부러트리고, 꺽는 행위를 통해 열어보면 그 안에는 다양한 기능들이 숨어있다.
여러 행위를 통해 변형된 형태들은 다른 모습으로 새로운 장식의 기능을 부여하고, 그 기능들은 신체에 착용이 가능하다. 

이 전시에서는 하나에 담겨진 두 가지 이야기(공간과 신체)의 장신구를 다양한 방식으로 표현했다. 
이 작고 평범한 사물이 담고 있는 기능과, 변형과 착용을 통해 새로운 가치를 부여받은 사물의 의미변화를 보여주고자 한다.
 
 
[작가소개]

김경진
경기대학교장신구디자인(B.A) 졸업 
독일국립뉘른베르크 예술대학 금은공예과졸업
마이스터슐러(Meisterschüler von Prof. Suska Markert)
폴란드, 27회 Legnica 국제주얼리공모전 대상수상
Papier/ 밤베르크,독일 외 다수 전시참여  


[대표작품]


Zieh!
70x60x35mm, 길이 80cm
하드보드, 자석, 왁스코드
                          ",2022-04-15 ~ 2022-04-24,한가람디자인미술관 제3전시실
