,exhibition_name,poster_link,exhibition_description,exhibition_period,exhibition_place
83,여행갈까요,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=35451&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"


 코로나 이후 인천공항 하루 이용객이 1년 전과 비교해 봤을 때 23만 명에서 7천 명으로 약 30분의 1수준으로 급감하였다. 마스크 속에 갇혀 대화하는 것조차도 어려운 요즘 해외여행을 계획한다는 건 거의 불가능하다. 그렇지만 이런 답답함을 조금이나마 해소해 줄 수 있는 전시가 있다. 뚝섬미술관에서 개최한 ‘여행갈까요’ 전시이다. 전시장에 들어서는 순간 미술관이 아닌 실제 공항의 분위기를 느낄 수 있으며 비행기를 탑승하는 것으로부터 전시가 시작되며 여행을 떠나기 전 공항에서의 느낌과 설렘을 가지고 전시를 볼 수 있다는 점이 더 매력적으로 다가오는 전시이다. 비행을 마치면 실제 작가들이 여행 또는 생활하면서 표현한 작품들이 있는 전시장에 도착하게 되며 작가들이 여행에서 경험한 감동을 관람객과 공유하면서 여행의 소중함을 다시 떠올리고 여행에 대한 향수를 위로하기 위해 구성되어 있다. 이번 전시는 ‘여행’만이 아닌 또 다른 메시지를 가지고 있다. 바로 ‘환경’이다. 우리는 지금 팬데믹으로 인해 여행을 떠나지 못하고 있지만 곧 다가올 미래에는 환경오염으로 인해서 떠날 여행지가 없어지게 될지도 모른다. ‘여행갈까요’ 전시는 전시를 관람하는 것과 동시에 환경에 대해 생각해보고 실천까지 할 수 있도록 구성되어 있으며 실제 참여하는 것으로 여행지를 지킬 수 있도록 환경단체들과 연계되어 캠페인을 진행하고 있다. 문화생활과 동시에 여행지를 지키는데 동참해보는 뜻깊은 시간을 가져보시길 바라며 코로나로 인해 여행이 어려워진 지금 가벼운 마음으로 미술관으로 여행을 떠나는 것은 어떨까? 안전한 관람 환경을 조성하기 위해 입장하는 사람은 안내 데스크에서 QR코드를 이용해 전자인증을 하거나 안내 데스크에서 출입자 명부를 작성해야 한다. 관람 인원은 시간당 40명 이하로 제한하고, 관람할 때는 다른 사람과 거리를 둬야 한다.",2020.09.26 ~ 2020.12.27,"04789  서울 성동구 아차산로 33 (성수동1가, 삼일빌딩)  지하 1층 뚝섬미술관"
84,김달진미술자료박물관,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34909&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"


  ○ 다양한 맥락에서 기증 받거나 자체적으로 입수하여 박물관이 소장 중인 ‘남겨진’ 포스터  ○ 인간 오감 중 가장 큰 비중을 차지하는 시각에 호소하는 ‘미술’을 담은 포스터   ○ 역사와 기억을 소환하는 시각적 기호로서 활용도가 높은 ‘쓰여질’ 포스터  ○ 미술사적 의의가 큰 개별 포스터 해설을 통해 인류문화사에 대한 관객 시각 확대 기대김달진미술자료박물관은 《남겨진, 미술, 쓰여질, 포스터 Art Posters outliving their Exhibitions》展을 개최한다. 전시는 일정 기간이 지나고 나면 그 본연의 실용적 목적은 사라지고 예술적, 기록적 가치만을 지니게 되는 ‘미술 포스터’에 집중하였다. 포스터는 광고나 선전을 위해 사용되어 온 가장 고전적 매체다. 개인전을 준비하는 작가라면, 포스터는 전시장의 작품보다 시기적으로 더 앞서서 대중에게 보이는 작가의 ‘첫인상’으로 그 의미가 남다르다.",2020.08.03 ~ 2020.10.24,03015  서울 종로구 홍지문1길 4 (홍지동)
85,흙의 숨결,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34908&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"


성북구립 최만린미술관 개관기념전 <흙의 숨결>은 한국의 대표적인 추상 조각가 최만린(1935~)이 성북구 정릉에 터를 잡은 1960년대 초반부터 현재에 이르기까지 한국 추상 조각을 향한 그 마음의 근원에 주목하고자 한다. 1965년 이후 본격적인 추상 세계로의 변곡점을 보여주는 그의 초기 작업들을 보면, 평생을 마음 농사꾼의 자세로 흙을 어루만지며 살아온 작가의 진지한 자세를 느낄 수 있다. 이와 함께 <태胎>, <0zero> 시리즈 등 현대 추상 조각 대가로서의 면모를 유감없이 보여주는 대표 작품들을 나란히 살펴봄으로써, 작가가 평생 구하고자 했던 ‘생명에 대한 관심’과 ‘한국 조각의 뿌리 찾기’라는 예술적 목표를 체감할 수 있을 것이다. 무엇보다 소박하면서도 근원적인 재료인 ‘흙’을 통해 평생을 자유롭고 정직하게 작업하고자 했던 최만린 작가의 작품 세계를 보다 깊이 이해할 수 있기를 기대한다. ",2020.08.20 ~ 2020.11.28,02708  서울 성북구 솔샘로7길 23 (정릉동)
86,풍경의 이면,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34906&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"


한국화 장르에서 당대적 감각으로 수묵화 작업을 하는 작가들과 함께 준비한 이번 '풍경의 이면'에는 김선두, 이길우, 이이정은, 진민욱, 황주리 5분의 작가님이 참여한다. 이들은 일상에서 만난 감동과 불편함을 자신만의 시각으로  그 이면에 자리하는 삶의 풍경을 그리고 있다. 즉 삶의 외면이 아닌 삶의 내면을 형상화한 자화상으로서의 풍경을 천착한다.",2020.08.11 ~ 2020.09.24,04420  서울 용산구 유엔빌리지길 24 (한남동)  지하 1층
87,"1978, 우리 가족의 라디오",https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34905&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"


1970년대 추억 속 라디오 문화를 되돌아 볼 수 있는 전시 <1978, 우리 가족의 라디오>는 라디오 전성기였던 1978년 서울, 어느 한 가족의 라디오 문화를 주택을 통해 재현하여 전시하고, 당시 '밤을 잊은 그대에게'를 진행했던 유명 DJ 황인용의 목소리를 통해 사연을 들어볼 수 있다. 라디오의 도입과 변천사부터, 라디오 방송 관련 유물 120여점, 어린이들이 체험할 수 있는 포토존과 체험공간까지 온 가족이 다함께 즐기며 당시의 서울 소리를 들어볼 수 있는 기회이다. ※현재 코로나19 재확산으로 인한 임시휴관 중",2020.07.22 ~ 2020.11.15,01849  서울 노원구 동일로174길 27 (공릉동)  서울생활사박물관(구 서울북부지방법원)
88,Between Dreamy and Dreary,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34783&fileTy=POSTTHUMB&fileNo=2&thumbTy=M,"

박수미(Soomi Park)와 오웬 웰스(Owen Wells)는 영국에서 활동하는 디자이너로서, 각각 골드스미스 런던대학교와 런던 예술대학(UAL) 중 하나인 런던 컬리지 오브 커뮤니케이션(LCC)에서 가르치고 있다. 이들의 작업은 런던 디자인 뮤지엄,  빅토리아 앤 알버트 뮤지엄, 뉴욕 타임즈, 보그 등 다양한 전시와 매체를 통해 소개 되었다.  이들은 기술의 발전에서 오는 문화, 정치 혹은 도덕적 문제들을 디자인을 통해서 논의한다. 이들은 ‘Between Dreamy and Dreary’ 전시를 통해 사회적 이슈를 새로운 관점으로 볼 수 있게 하고, 유토피아 혹은 디스토피아적 시나리오를 제시해 현재를 되돌아 보게 한다. ",2020.08.21 ~ 2020.11.21,06022  서울 강남구 압구정로32길 30 (신사동)
89,일어나 올라가,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34781&fileTy=POSTTHUMB&fileNo=2&thumbTy=M,"

서울시립미술관은 2020년 8월 19일부터  《일어나 올라가 임동식》展을 서소문본관 1층 전시실에서 개최한다.《일어나 올라가 임동식》展은 순수 자연에 대한 강렬한 사랑을 바탕으로 예술 세계를 펼쳐온 한국 자연미술가 임동식(1945~)의 개인전이다. 2018년부터 임동식은 4차에 걸쳐 서울시립 미술아카이브(2021년 12월 개관 예정)를 위해 서울시 문화본부에 본인의 예술기록자원을 기증한 바 있다. 이에 서울시립미술관과 서울시 문화본부는 협업을 통해 1970년대에서 2000년대에 이르는 작가의 예술기록자원을 전시로 풀어내어, 자연, 삶, 예술의 통합이라는 관점에서 평생 끈질긴 퍼포머이자 꼼꼼한 아키비스트로서의 면모를 보여 온 작가를 재평가하는 계기를 마련하였다. ",2020.08.19 ~ 2020.11.22,"04515  서울 중구 덕수궁길 61 (서소문동, 서울시립미술관)"
90,하나의 사건,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34780&fileTy=POSTTHUMB&fileNo=2&thumbTy=M,"

서울시립미술관은 2020년 8월 12일부터  《하나의 사건》展을 서소문본관 2, 3층 전시실에서 개최한다.《하나의 사건》展은 <하나의 사건>전은 퍼포먼스에 내재한 여러 층위의 특성들을 통해 퍼포먼스를 다루는 시각예술에서의 다양한 시도와 소통방식을 살펴보고자 기획되었다. 이것은 유한성을 특징으로 하는 예술을 전시로 보여주는 방법의 모색과도 연관되어 있다. 또한 2020년 코로나19 팬데믹 이라는 초유의 사태를 겪으면서 사회 전반적으로 비대면 패러다임으로 변화하고 있는 가운데, 공교롭게도 현장 경험에 가치를 부여해왔던 퍼포먼스를 주목하는 전시를 개최해야 하는 대응방식과도 맞물리게 되었다. <하나의 사건>전은 퍼포먼스라는 장르 특성에 대한 탐구, 비물질적인 예술을 전시화하기 위한 방식, 그리고 코로나 시대에 퍼포먼스를 향유하는 양상들을 모두 포함한다. 이를 위한 탐색은 시간의 유한성을 극복하고, 퍼포먼스를 재범주화하여 다양한 방식으로 동시대 퍼포먼스를 이해하고 감상할 수 있는 방식을 제안하고자 한다. ",2020.08.12 ~ 2020.11.15,"04515  서울 중구 덕수궁길 61 (서소문동, 서울시립미술관)"
91,제11회 일우사진상 수상작가전 안종현: 당신으로부터 나의 거리,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34769&fileTy=POSTTHUMB&fileNo=2&thumbTy=M,"

 한진그룹 산하 일우재단은 대한항공 서소문 빌딩 1층 로비에 위치한 일우스페이스(一宇SPACE)에서 안종현 개인전 『당신으로부터 나의 거리』를 개최한다. 안종현 작가는 2020년 2월, 제11회 일우사진상에서 전시 부문 수상자로 선정된 바 있다. 2020년 8월 6일(목)부터 10월 20일(화)까지 일우스페이스에서 진행되는 이번 전시에서는 일상 속 경험이나 흔적만이 남겨진 곳을 바라보는 시선을 개인과 공간의 심리적, 사회적 거리감을 담은 신작 「시작의 불」(2019), 「멀리 가까이 중간」(2020) 시리즈를 선보인다. ",2020.08.06 ~ 2020.10.20,"04515  서울 중구 서소문로 117 (서소문동, 대한항공빌딩)"
92,모두의 전람회: 그럼에도 변하지 않은 것들展,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34768&fileTy=POSTTHUMB&fileNo=2&thumbTy=M,"

 모두의 전람회서울생활문화센터에서 기획한 모두의 전람회는 생활문화예술인들의 작품 소개와 문화교류를 위한 연합 전시다. 그럼에도 변하지 않은 것들展현재 우리는 코로나 팬데믹 시대적 상황 속에 마주하고 있다. 사람과 사람 사이의 접촉을 최소화하고 밖에 나가는 것조차 어려움을 느끼고 있다. 모든 게 다 멈춰버린 상황 속에서도 우리는 각자의 자리에서 묵묵히 작업하고 있다는 것을 어떠한 상황이 있어도 우리는 꿋꿋하게 변하지 않고 작업을 이어가고 있다는 것을 이번 전시를 준비하면서 우리가 느꼈던 감정과 작품에 대한 진솔한 이야기를 여러분과 함께 공유하고자 한다.  ",2020.08.11 ~ 2020.09.06,"08288  서울 구로구 새말로 지하 117-21 (신도림동, 2호선 신도림역)"
93,28회 서울디저트페어 [수박&망고] 행사 연기안내,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34532&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"

 * 행사 취소 및 연기 안내 공지 > bit.ly/3146K6D수도권 중심으로 코로나 19 대응 위기경보 단계 및 거리두기를 2단계로 격상함에 따라 자치단체와 대관처의 권고사항으로 서울디저트페어 행사를 연기하게 됐습니다. 자세한 사항은 위의 링크 참조 바랍니다. ",2020.08.21 ~ 2020.08.23,"06287  서울 강남구 남부순환로 3104 (대치동, SETEC)  (학여울 SETEC)"
94,굿즈모아선물의집 - GOODS FOR YOU,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34456&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"

● 구슬모아당구장의 비전을 다양한 영역 및 세대로 확장하기 위해 광화문으로 이전 ● 업무와 일상의 스트레스를 해소할 수 있는 직장인들의 도심 속 문화 휴식처로 변신 ● 일러스트레이션, 그래픽 디자인, 설치 등 다양한 장르를 다루는 아티스트 12팀의 작품과 굿즈로 새로운 라이프스타일 경험 제공   구슬모아당구장이 광화문으로 이전해 처음으로 선보이는 《굿즈모아선물의집 – GOODS FOR YOU》 전시는 대림문화재단 <굿즈모아> 시리즈의 일환으로 2020년 7월 1일부터 2021년 6월 30일까지 진행된다. 지난해 성공적으로 마친 구슬모아당구장의 기획전시 《굿즈모아마트》(2019)에서 시작된 <굿즈모아> 시리즈는 굿즈 문화를 중심으로 라이프스타일 트렌드를 짚어보는 새로운 형태의 협업 플랫폼으로 때와 장소를 가리지 않고 자유롭게 굿즈 문화를 경험할 수 있는 환경을 그린다. 이번 전시는 일러스트레이션, 그래픽 디자인, 설치 등 여러 분야에서 활동하며 주목받고 있는 국내 젊은 아티스트들과 함께 사람들의 관계를 더욱 풍족하게 만드는 경조사를 중심으로 공간 디자인과 굿즈를 통해 라이프스타일을 폭넓게 재해석한다. 특히, 가까운 사람들과 나누던 축하, 감사, 위로 등 우리의 생애를 가득 채우고 있는 크고 작은 순간의 단편적인 모습들을 하나의 ‘집’이라는 공간으로 담아낸 전시는 가구, 패브릭, 조명 등 우리에게 집을 구성하는 익숙한 오브제들 안에 작가들의 작품과 메시지를 자연스럽고 친근하게 전달한다.",2020.07.01 ~ 2021.06.30,"03155  서울 종로구 종로3길 17 (청진동, D타워)  126호"
95,내 이름은 초록,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34313&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"

내 이름은 초록 김원정 최선령 김봄 김지수관람객 참여 프로그램 ‘있잖아요 비밀인데요, 선인장씨” (by프로젝트 C with 구소영) 초록색이 가지는 의미는대개 긍정적이다. 누군가는 이 색으로부터 안정감을 얻고 또 누군가는 생명력과 회복을 떠올린다. 한편 우리는 다양한 감각을 지닌 채 생활한다. 보고 듣고 만지는행위는 우리가 살아있음을 즉각적으로 깨닫게 하고 매 순간 존재하고 있음을 느낄 수 있는 표식이기도 하다. 이 전시는 초록색의 이미지로부터출발하여 사방이 흰 벽으로 둘러싸인 전시실을 ‘모든 감각이 깨어나는 숲’으로 설정하고 다양한 감각을 사용한 감상과 참여가 가능하게끔 조성하였다. 전시에참여하는 작가들은 저마다의 예술언어를 통해 초록을 재현하고 또 초록을 통해 사유하거나 세상을 바라본다. 또때로는 소통하는 대상으로서 초록을 주목하기도 한다.우리는 때때로 어떤 사람이나무언가가 익숙해지고 당연하다고 여기는 순간 그것의 소중함에 무뎌지고 흔들리곤 한다. 이번 전시는 관람하는누구든 잠시 잊고 있었던 그 감각을 깨우기 위해 시각은 물론 청각, 후각 등 공감각을 제공하고, 초록이 가진 안정감과 회복을 느끼게끔 하기 위한 시도이자 이미 한 번쯤은 경험해본 바 있는 기억의 재생이기도하다. ",2020.07.06 ~ 2020.08.04,03381  서울시 은평구 녹번로 16  (재)은평문화재단
96,모네에서 세잔까지,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34311&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"

<모네에서 세잔까지: 예루살렘 이스라엘 박물관 인상파와 후기 인상파 걸작展>'모네에서 세잔까지'는 기존 한국에서 볼 수 있었던 유럽 미술관들의 소장품이 아닌 세계적인 수준의 박물관인 예루살렘 이스라엘 박물관 컬렉션에서 엄선하였다.유럽인이 아닌 다른 시선으로 바라본 그들의 컬렉션을 통하여 19세기 후반 프랑스를 중심으로 일어난 예술운동의 한 갈래인 인상주의 작품과 작가들이 현대 예술에 어떠한 영향을 끼쳤는지 알아보는 전시가 될 것이다.컬쳐앤아이리더스는 지난 1월 17일 <모네에서 세잔까지: 예루살렘 이스라엘 박물관 인상파와 후기 인상파 걸작展>을 개최했지만 코로나19 사태로 인해 전시장을 찾지 못해 아쉬워하는 관람객들을 위하여 재오픈을 하게 되었다.이번 전시회는 오는 6월 20일부터 8월 30일까지 예술의전당 한가람미술관 2층에서 전시된다. 전시 작품은 총 106점으로 세계적인 수준의 박물관인 예루살렘 이스라엘 박물관 컬렉션에서 엄선하였다.바르비종파 예술가들의 외광파 화풍을 시작으로 인상주의의 탄생과 발전을 거쳐 후기 인상주의 화가들에 이르기까지 수경과 반사, 자연과 풍경화, 도시 풍경, 초상화, 정물화 등 5개의 주제로 살펴본다. 특히 이 전시에서 인상파의 창시자 중 한 사람인 클로드 모네(Claude Monet)의 걸작으로 알려진 ‘수련 연작‘ 중 <수련 연못 Pond with Water Lilies, 1907>이 국내 최초로 공개되며, 피에르 오귀스트 르누아르, 폴 고갱, 폴 세잔 등 인상주의와 후기 인상주의 대표 작가들의 작품도 선보인다.",2020.06.20 ~ 2020.08.30,06757  서울시 서초구 남부순환로 2406  예술의전당 한가람미술관 2층
97,"<운종가 입전, 조선의 갓을 팔다>",https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34176&fileTy=POSTTHUMB&fileNo=3&thumbTy=M,"

<운종가 입전, 조선의 갓을 팔다> 특별전은 재화와 사람들이 구름처럼 몰려들던 운종가雲從街에 있던 조선 제일의 갓 가게 ‘입전笠廛’과 그곳에서 팔던 조선 남성의 대표적 쓰개 '갓笠’을 소개하는 전시입니다. 공평도시유적전시관 속 한양의 골목길을 걸으며 '입전'의 시전풍경市廛風景과 조선 ‘갓’의 격格과 아름다움을 살펴볼 수 있는 뜻깊은 시간이 될 것 입니다. ",2020.05.29 ~ 2020.09.27,03161  서울 종로구 우정국로 26 (공평동)
98,My Dear 피노키오展,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34116&fileTy=POSTTHUMB&fileNo=3&thumbTy=M,"

<My Dear 피노키오展> 은 100년이 넘게 사랑 받는 고전 «피노키오의 모험»이 들려주는 탄탄한 이야기를 바탕으로 예술성, 재미, 환상 그리고 교육적인 면을 모두 탑재한 복합 컨텐츠로 이루어진다. ",2020.06.26 ~ 2020.10.04,"06757  서울 서초구 남부순환로 2406 (서초동, 예술의전당)"
99,송영수 50주기 특별전 <상념의 공간: 조각가의 스케치북>,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34115&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"

성북구립미술관에서는 2020년 추상 철조의 선구자이자 성북지역 대표 조각가인 송영수의 작고 50주기를 맞이하여 특별 기획전시를 개최합니다. 조각가 송영수는 1950년대 말 한국 조각계에 낯설던 용접 조각을 시도한 이후 1970년 작고할 때까지 다양한 추상용접 조각을 선보임으로써 한국 현대조각사의 지평을 넓혔습니다. 특히, 20년도 채 안 되는 짧은 활동 기간 동안 그가 남긴 3,000여점 이상의 드로잉과 에스키스들은 작가가 하나의 조각을 완성하기 위한 수많은 상념의 과정들을 생생하게 담고 있습니다. 이번 전시에서는 송영수의 드로잉이 수록된 100여 권의 스케치북을 중심으로 각 드로잉과 관련된 추상 조각, 공공조형물 등 송영수의 작품 세계를 새로운 시선으로 조망해보고자 합니다.",2020.05.21 ~ 2020.08.09,"02837  서울 성북구 성북로 134 (성북동, 성북구립미술관, 글로벌빌리지센터)"
100,새일꾼 1948-2020 : 여러분의 대표를 뽑아 국회로 보내시오,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34113&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"

《새일꾼 1948-2020》은 최초의 근대적 선거였던 1948년 5.10 제헌국회의원선거부터 오는 2020년 4월 15일에 개최될 제21대 국회의원 선거까지 73년 선거의 역사를 통해 한국 근대사회의 근간을 이룬 선거의 의미를 되돌아보며, 투표와 같은 참여의 행위가 개인의 일상적 삶의 영역에서부터 국가적 운명에 이르기까지 어떻게 변화의 갈림길에서 극적인 방식으로 역사를 전개시켜왔는지 살핀다.",2020.03.24 ~ 2020.06.21,"03187  서울 종로구 세종대로 152 (세종로, 일민미술관)"
101,미술관에 書: 한국 근현대 서예전,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34112&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"

국립현대미술관 개관 이래 최초의 서예 단독 기획전으로 한국 근현대 서예가 1세대들의 작품을 한 자리에",2020.05.06 ~ 2020.07.26,"04519  서울 중구 세종대로 99 (정동, 덕수궁)  국립현대미술관 덕수궁"
102,한양도성의 어제와 오늘,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34075&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"

1975년 한양도성 보수·복원사업의 첫 삽을 뜬 이래, 한양도성에도 많은 변화가 있었다. 무너진 성벽을 다시 쌓았고, 훼철 혹은 소실되었던 성문이 복원되었으며, 땅 속에 묻혔던 구간이 새롭게 발견되기도 했다. 서울 시민의 생활과 밀접하게 존재하고 있는 한양도성이지만, 항상 같은 모습으로 서 있었던 것이 아닌 까닭은 이러한 이유에서다. 이번 전시를 통해 사진 속에 기록된 1960~70년대 한양도성이 현재 어떠한 모습으로 남아 있는지 확인함으로써 한양도성 보수·복원의 성과를 살펴보고 앞으로의 과제에 대해 생각해 보는 시간이 될 수 있을 것이다.",2020.05.19 ~ 2020.11.15,"03098  서울 종로구 율곡로 283 (종로6가, 서울디자인지원센터)  1~3층"
103,"《역사가 우리를 망쳐 놨지만 그래도 상관없다 History Has Failed Us, but No Matter》",https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34069&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"

역사 서술의 규범은 누가 정의해 왔으며, 아직 그 역사의 일부가 되지 못한 이들은 누구인가? 2019년 여름 이탈리아 베니스에서 시작한 이 물음을 서울 아르코미술관에서 다시 지속하자고 한다.이번 전시는 특히 근대성과 동아시아를 '젠더'라는 렌즈와 '전통'이라는 매개를 통해서 접근하며, 아시아 근대화 과정의 문제에 대한 비판적 이해를 바탕으로 전통의 발생관계를 사고한다. 또한, 나아가 젠더복합적 인식을 통해 아시아에서 서구 근대성의 규범과 경계발생을 넘어서는 전통의 새 가능성을 탐색하고자 한다.전시 참여작가 남화연, 정은영, 제인 진 카이젠은 그들의 예술행위를 통해 역사의 규범에 저항하고 균열을 일으키는 예리한 질문을 끊임 없이 던지며, 동시대를 살아가는 우리가 함께 고민하길 바란다.",2020.05.08 ~ 2020.06.21,03087  서울 종로구 동숭길 3 (동숭동)
104,"조선, 역병에 맞서다",https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34068&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"

국립중앙박물관(관장 배기동)은  테마전 <조선, 역병에 맞서다>(2020.5.11.~6.21.)을 개최합니다. 이번 전시는 코로나19로 혼란을 겪고 있는 지금, 조선 시대 사람들은 전염병의 공포에 어떻게 대응해 나갔는지를 조명하여 작은 희망의 메세지를 전달하기 위해 마련했습니다.낯선 손님처럼 불쑥 찾아와 삶을 위협하는 전염병은 동서고금을 막론하고 커다란 공포였습니다. 기록의 시대답게 역병에 대한 기록도 많이 남은 조선시대. 조선시대 사람들은 이런 어려운 시기를 어떻게 이겨냈을까요? 지금보다 더 참혹했을 역병 속에서도 삶을 살아 낸, 그리고 그 두려움을 적극적으로 함께 이겨내고자 했던 선조들의 의지를 이 전시에서 느껴보시기 바랍니다.",2020.05.11 ~ 2020.06.21,"04383  서울 용산구 서빙고로 137 (용산동6가, 국립중앙박물관)"
105,"<청계천 벼룩시장, 황학동>",https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=34007&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"

황학동은 흥인지문과 광희문으로 이어지는 길목에 있으며, 예로부터 왕십리와 뚝섬에서 재배한 채소를 거래하는 사람들로 분주한 장터였다. 1960년대 황학동 일대는 청계천이 복개되고 3·1아파트가 들어선 후, 그 뒷길을 따라 군복과 시계, 카메라와 같은 일용품에서부터 놋그릇과 무쇠 다리미와 같은 민속골동품에 이르기까지 중고물건을 사고파는 벼룩시장이자 없는 것이 없는 만물시장으로 호황을 이루었다. 이번 기획전은 살아있는 생활사박물관과도 같았던 황학동 벼룩시장을 조명하고, 지나간 추억과 풍경을 소환하는 전시가 될 것이다.",2020.04.29 ~ 2020.10.04,"04704  서울 성동구 청계천로 530 (마장동, 청계천박물관)"
106,서울은 소설의 주인공이다,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=33993&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"

한국전쟁 70주년, 4.19혁명 60주년을 기념하여 기획된 특별전 <서울은 소설의 주인공이다>는 해방 이후부터 4·19혁명까지 서울과 서울사람들의 삶을 문학작품을 통해 들여다보는 전시입니다. 박완서의 『목마른 계절』과 『나목』, 조지훈의 『역사 앞에서』, 박태순의  『무너진 극장』 등  문학작품을 비롯한 관련 유물 500여점이 전시됩니다. 문학으로 역사의 행간을 읽어보고 해방과 한국전쟁 당시의 모습, 또 그 안의 생생한 삶의 이야기를 들어볼 수 있는 뜻깊은 기회가 될 것입니다.",2020.04.17 ~ 2020.08.23,"03177  서울 종로구 새문안로 55 (신문로2가, 서울역사박물관)"
107,공평도시유적전시관 특별기획전 <의금부 금오계첩>,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=31937&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"

공평도시유적전시관 특별기획전 <의금부 금오계첩>은 의금부도사들의 만남을 기록으로 남긴 금오계첩을 통해 조선시대 의금부와 관료사회의 모습을 조명하는 전시이다. 공평도시유적전시관은 개관 첫 특별기획전으로, 전시관 속 한양의 골목길을 걸으며 의금부 관련 유물을 무료로 관람할 수 있다.  ",2019.10.18 ~ 2020.02.23,03161  서울 종로구 우정국로 26 (공평동)  센트로폴리스 지하 1층
108,서울의 전차,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=32779&fileTy=POSTTHUMB&fileNo=10&thumbTy=M,"

<서울의 전차>는 지금으로부터 120년 전 전차개통을 기념하며 그 궤도를 따라 도시의 기억과 시민의 일상을 회상하는 전시다.  서울역사박물관과 한국전력공사가 공동으로 개최하는 이번 전시는 서울역사박물관의 유물 뿐만 아니라, 한국전력공사 전기박물관 소장 보스트위크 사진첩, 한국전력공사 인사처기록관의 기록 등 다양한 볼거리를 제공해 잊혀진 초기 전차의 이야기들을 알 수 있는 기회가 될 것이다. ",2019.12.20 ~ 2020.09.27,03177  서울 종로구 새문안로 55 (신문로2가)  서울역사박물관
109,수표교水標橋 한양에 비가 내리면,https://korean.visitseoul.net/comm/getImage?srvcId=POST&parentSn=32697&fileTy=POSTTHUMB&fileNo=1&thumbTy=M,"

전시 <수표교水標橋 한양에 비가 내리면>는 영상과 기록, 유물을 통해 조선시대 개천에 있었던 수표교의 역사를 되새기는 전시이다. 수표교는 수표를 측정하는 관리인 수표직은 물론, 영희전으로 행차하는 어가 행렬이 지나던 곳으로, 이곳에는 풍류를 즐기는 선비들, 천주교인들, 구리개의 약방을 찾는 이들 그리고 조선에 정착한 청상들까지 많은 이들의 다양한 역사가 배어 있다. 청계천박물관은 이러한  ‘수표교’를 주제로 몰입형 영상체험실과 역사적 기록·유물 전시 공간을 구성하였다.",2019.12.18 ~ 2020.03.15,"04704  서울 성동구 청계천로 530 (마장동, 청계천박물관)  청계천박물관"
